time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,3.319058105,-0.60710001,0.801599979,-1.348899961,,,1.862399936,-0.782000005,9.596300125,,,165,1.255299926,0.019599974,8.247400165
1.683E+18,3.339056396,-0.361099988,0.821500003,-0.61649996,,,1.841899991,-0.792099953,9.599399567,,,166,1.480800003,0.029400051,8.982899606
1.683E+18,3.359058105,-0.204999998,0.948300004,-0.063099995,,,1.813300014,-0.791399956,9.604899406,,,167,1.608300015,0.156900048,9.541799411
1.683E+18,3.379058105,-0.239500001,0.901899993,-0.343600005,,,1.788999915,-0.774399996,9.610899925,,,168,1.549499914,0.127499998,9.26729992
1.683E+18,3.399058105,-0.164099991,0.471699983,-0.881699979,,,1.81159997,-0.736499965,9.609600067,,,169,1.647499979,-0.264799982,8.727900088
1.683E+18,3.419058105,0.0092,-0.087399997,0.054299999,,,1.853899956,-0.68720001,9.605199814,,,170,1.863099956,-0.774600007,9.659499813
1.683E+18,3.439058105,0.57980001,-0.355399996,1.989199996,,,1.881500006,-0.654500008,9.602099419,,,171,2.461300015,-1.009900004,11.59129941
1.683E+18,3.459058105,1.090199947,-0.404799998,3.654999971,,,1.881099939,-0.634599984,9.603499413,,,172,2.971299887,-1.039399981,13.25849938
1.683E+18,3.479058105,1.129299998,-0.618399978,4.071099758,,,1.861699939,-0.607299984,9.609099388,,,173,2.990999937,-1.225699961,13.68019915
1.683E+18,3.499058105,0.99089998,-0.93599999,3.537199974,,,1.852899909,-0.564300001,9.613399506,,,174,2.843799889,-1.50029999,13.15059948
1.683E+18,3.519058105,1.06340003,-1.357900023,2.960799932,,,1.878499985,-0.515100002,9.611199379,,,175,2.941900015,-1.873000026,12.57199931
1.683E+18,3.539056396,1.231599927,-1.605499983,3.150499821,,,1.906399965,-0.473399997,9.60779953,,,176,3.137999892,-2.07889998,12.75829935
1.683E+18,3.559058105,1.303499937,-1.646699905,3.697999954,,,1.903199911,-0.451799989,9.609499931,,,177,3.206699848,-2.098499894,13.30749989
1.683E+18,3.579058105,1.09589994,-1.318300009,3.576499939,,,1.885199904,-0.446799994,9.61329937,,,178,2.981099844,-1.765100002,13.18979931
1.683E+18,3.599058105,0.730499983,-0.970899999,3.014400005,,,1.868199944,-0.450899988,9.616399765,,,179,2.598699927,-1.421799988,12.63079977
1.683E+18,3.619058105,0.4551,-0.700299978,1.975399971,,,1.868899941,-0.456799984,9.616000175,,,180,2.323999941,-1.157099962,11.59140015
1.683E+18,3.639056396,0.078499995,-0.561100006,1.007300019,,,1.882699966,-0.458700001,9.613200188,,,181,1.961199962,-1.019800007,10.62050021
