time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.68301E+18,2.765383545,-0.021199999,0.0069,-0.0031,,,9.798399925,0.21859999,0.336499989,,,137,9.777199926,0.22549999,0.333399989
1.68301E+18,2.785383545,-0.0211,-0.0029,-0.0131,,,9.798399925,0.21859999,0.336699992,,,138,9.777299926,0.21569999,0.323599992
1.68301E+18,2.805383545,-0.0309,-0.0028,0.006,,,9.798399925,0.218499988,0.337099999,,,139,9.767499926,0.215699988,0.343099999
1.68301E+18,2.825383545,-0.0211,0.0166,0.015199999,,,9.798299789,0.218699992,0.33769998,,,140,9.77719979,0.235299991,0.352899979
1.68301E+18,2.845383545,-0.0309,-0.0128,0.0049,,,9.798299789,0.218699992,0.338200003,,,141,9.76739979,0.205899992,0.343100003
1.68301E+18,2.865383545,-0.011299999,-0.0129,0.0045,,,9.798299789,0.218799993,0.338699996,,,142,9.78699979,0.205899994,0.343199996
1.68301E+18,2.885383545,-0.0407,-0.0031,0.0038,,,9.798299789,0.218899995,0.339399993,,,143,9.75759979,0.215799995,0.343199993
1.68301E+18,2.905383545,-0.0308,-0.0128,0.0031,,,9.798299789,0.218799993,0.34009999,,,144,9.76749979,0.205999994,0.34319999
1.68301E+18,2.925383545,-0.0308,-0.0128,0.0024,,,9.798199654,0.218699992,0.340700001,,,145,9.767399654,0.205899992,0.3431
1.68301E+18,2.945383545,-0.0112,-0.003,0.002,,,9.798199654,0.218699992,0.341199994,,,146,9.786999654,0.215699992,0.343199994
1.68301E+18,2.965383545,-0.0308,-0.003,0.0019,,,9.798199654,0.218699992,0.341299981,,,147,9.767399654,0.215699992,0.343199981
1.68301E+18,2.985383545,-0.021,-0.0127,0.0115,,,9.798199654,0.21859999,0.341499984,,,148,9.777199654,0.20589999,0.352999984
1.68301E+18,3.005383545,-0.0308,-0.0127,0.0013,,,9.798199654,0.21859999,0.341800004,,,149,9.767399654,0.20589999,0.343100004
1.68301E+18,3.025383545,-0.040599998,-0.0127,-0.0186,,,9.798199654,0.21859999,0.342199981,,,150,9.757599656,0.20589999,0.323599981
1.68301E+18,3.045383545,-0.040599998,-0.0005,-0.0195,,,9.798199654,0.216299996,0.343099982,,,151,9.757599656,0.215799996,0.323599981
1.68301E+18,3.065383545,-0.041099999,-0.0177,-0.0118,,,9.798699379,0.203999996,0.335399985,,,152,9.75759938,0.186299996,0.323599986
1.68301E+18,3.085383545,-0.0405,0.0008,0.029299999,,,9.798099518,0.204999998,0.353100002,,,153,9.757599518,0.205799998,0.3824
1.68301E+18,3.105383545,-0.069899999,0.0075,0.021,,,9.798099518,0.208099991,0.351500005,,,154,9.728199519,0.215599991,0.372500004
1.68301E+18,3.125383545,-0.031300001,0.0115,-0.045299999,,,9.798699379,0.214000002,0.329699993,,,155,9.767399378,0.225500002,0.284399994
1.68301E+18,3.145383545,-0.031199999,0.0405,0.011299999,,,9.798600197,0.214399993,0.331900001,,,156,9.767400198,0.254899994,0.3432
1.68301E+18,3.16538501,-0.080200002,0.0111,0.0207,,,9.798600197,0.214399993,0.332299978,,,157,9.718400195,0.225499993,0.352999978
1.68301E+18,3.185383545,-0.099699996,-0.0074,0.025699999,,,9.798500061,0.21329999,0.336999983,,,158,9.698800065,0.20589999,0.362699982
1.68301E+18,3.205383545,-0.040799998,0.0008,0.0155,,,9.798399925,0.214900002,0.337500006,,,159,9.757599927,0.215700002,0.353000006
1.68301E+18,3.225383545,-0.030999999,-0.0003,-0.033099998,,,9.798399925,0.215999991,0.337099999,,,160,9.767399926,0.215699991,0.304000001
1.68301E+18,3.245383545,-0.050699998,-0.0004,-0.0104,,,9.798500061,0.216099992,0.333999991,,,161,9.747800063,0.215699992,0.323599991
1.68301E+18,3.265383545,-0.050799999,-0.0078,-0.0083,,,9.798600197,0.213699996,0.331900001,,,162,9.747800197,0.205899997,0.323600001
1.68301E+18,3.285383545,-0.060699999,-0.0065,-0.0073,,,9.798699379,0.212399989,0.330899984,,,163,9.73799938,0.20589999,0.323599984
1.68301E+18,3.305383545,-0.060599998,0.0021,0.0087,,,9.798600197,0.213499993,0.334399998,,,164,9.738000199,0.215599993,0.343099998
1.68301E+18,3.325383545,-0.0407,0.0221,-0.0014,,,9.798299789,0.222899988,0.334800005,,,165,9.75759979,0.244999988,0.333400005
1.68301E+18,3.345383545,-0.0407,0.0042,0.025799999,,,9.798299789,0.221299991,0.336999983,,,166,9.75759979,0.225499991,0.362799982
